"wildcard","name","slug_name","description",cover_image_id
"xq","XUÂN QUANG","xuan-quang","NULL",0
"tht","TRẦN HOÀNG TIẾN","tran-hoang-tien","NULL",0
"pn","PHONG NHÃ","phong-nha","NULL",0
"pdk","PHẠM ĐĂNG KHƯƠNG","pham-dang-khuong","NULL",0
"vvd","VÕ VĂN DI","vo-van-di","NULL",0
"lv","LƯƠNG VĨNH","luong-vinh","NULL",0
"th","TỪ HUY","tu-huy","NULL",0
"hv","HOÀNG VÂN","hoang-van","NULL",0
"db","ĐỖ BẢO","do-bao","NULL",0
"txm","TRƯƠNG XUÂN MẪN","truong-xuan-man","NULL",0
"lp","LAM PHƯƠNG","lam-phuong","NULL",0
"st","SÔNG TRÀ","song-tra","NULL",0
"qb","QUỐC BẢO","quoc-bao","NULL",0
"nnan","NHẠC NHẬT AMIE NAMURO","nhac-nhat-amie-namuro","NULL",0
"tql","TRƯƠNG QUANG LỤC","truong-quang-luc","NULL",0
"bdt","BÙI ĐÌNH THẢO","bui-dinh-thao","NULL",0
"sttl","SÔNG TRÀ, THÂN LỘC","song-tra-than-loc","NULL",0
"ntt","NGUYỄN TRỌNG TẠO","nguyen-trong-tao","NULL",0
"ttt","TÔN THẤT THÀNH","ton-that-thanh","NULL",0
"vtt","VÕ THIỆN THANH","vo-thien-thanh","NULL",0
"tt","TUẤN THÀNH","tuan-thanh","NULL",0
"kgqs","KIÊN GIANG, QUY SẮC","kien-giang-quy-sac","NULL",0
"hp","HUY PHƯƠNG","huy-phuong","NULL",0
"tt","TUẤN THĂNG","tuan-thang","NULL",0
"tb","TRỌNG BẰNG","trong-bang","NULL",0
"nn","NGUYỄN NAM","nguyen-nam","NULL",0
"ttt","TRẦN THIỆN THANH","tran-thien-thanh","NULL",0
"mn","MINH NHIÊN","minh-nhien","NULL",0
"nnsb","NHẠC NGOẠI STEVIE B","nhac-ngoai-stevie-b","NULL",0
"nt","NGỌC TRUNG","ngoc-trung","NULL",0
"tc","THẾ CHÂU","the-chau","NULL",0
"ptm","PHẠM THẾ MỸ","pham-the-my","NULL",0
"nhm","NGUYỄN HỒNG MINH","nguyen-hong-minh","NULL",0
"ntt","NGUYỄN TẤT TÙNG","nguyen-tat-tung","NULL",0
"lqt","LÊ QUỐC THẮNG","le-quoc-thang","NULL",0
"ttt","TRẦN THANH TÙNG","tran-thanh-tung","NULL",0
"nnh","NGUYỄN NHẤT HUY","nguyen-nhat-huy","NULL",0
"dtt","DƯƠNG THIỆU TƯỚC","duong-thieu-tuoc","NULL",0
"jm","JULE MASSENET","jule-massenet","NULL",0
"nkt","NGUYỄN KIM TUẤN","nguyen-kim-tuan","NULL",0
"cm","CHU MINH","chu-minh","NULL",0
"hd","HỒNG ĐĂNG","hong-dang","NULL",0
"tnn","TRƯƠNG NGỌC NINH","truong-ngoc-ninh","NULL",0
"hp","HOÀI PHƯƠNG","hoai-phuong","NULL",0
"dm","DOÃN MẪN","doan-man","NULL",0
"ndt","NGUYỄN ĐỨC TOÀN","nguyen-duc-toan","NULL",0
"na","NHẠC ANH","nhac-anh","NULL",0
"dt","ĐỨC TRÍ","duc-tri","NULL",0
"lad","LÊ ANH DŨNG","le-anh-dung","NULL",0
"vd","VIẾT DUY","viet-duy","NULL",0
"ntd","NHẠC THỤY ĐIỂN","nhac-thuy-dien","NULL",0
"yl","YÊN LAM","yen-lam","NULL",0
"tn","THẬP NHẤT","thap-nhat","NULL",0
"qv","QUỐC VŨ","quoc-vu","NULL",0
"pk","PHAOLÔ KIM","phaolo-kim","NULL",0
"tv","TƯỜNG VĂN","tuong-van","NULL",0
"nvt","NGUYỄN VĂN THƯƠNG","nguyen-van-thuong","NULL",0
"lqd","LÊ QUỐC DŨNG","le-quoc-dung","NULL",0
"nb","NHẬT BẰNG","nhat-bang","NULL",0
"hc","HÀN CHÂU","han-chau","NULL",0
"nhtkv","NHẠC HOA TRẦN KIỆN VŨ","nhac-hoa-tran-kien-vu","NULL",0
"ttd","TRẦN THỊ DUYÊN","tran-thi-duyen","NULL",0
"tqh","TRẦN QUANG HUY","tran-quang-huy","NULL",0
"tl","TRẦN LẬP","tran-lap","NULL",0
"np","NHẠC PHÁP","nhac-phap","NULL",0
"nkh","NGUYỄN KHẢI HOÀN","nguyen-khai-hoan","NULL",0
"lvlvh","LÊ VĂN LỘC, VŨ HOÀNG","le-van-loc-vu-hoang","NULL",0
"nhqh","NGUYỄN HÀ, QUANG HUY","nguyen-ha-quang-huy","NULL",0
"vth","VŨ TRỌNG HỐI","vu-trong-hoi","NULL",0
"tle","TRẦN LONG ẻN","tran-long-en","NULL",0
"mkh","MINH KỲNGUYỄN HIỀN","minh-kynguyen-hien","NULL",0
"nta","NGỌC TÚ ANH","ngoc-tu-anh","NULL",0
"dm","ĐỖ MINH","do-minh","NULL",0
"pvm","PHAN VĂN MINH","phan-van-minh","NULL",0
"lth","LÂM THÁI HIỀN","lam-thai-hien","NULL",0
"hh","HÀ HẢI","ha-hai","NULL",0
"nd","NGUYỄN ĐÔNG","nguyen-dong","NULL",0
"ptb","PHAN TRẦN BẢNG","phan-tran-bang","NULL",0
"vqb","VŨ QUỐC BÌNH","vu-quoc-binh","NULL",0
"hq","HOÀNG QUÝ","hoang-quy","NULL",0
"da","DUY ANH","duy-anh","NULL",0
"si","SEBASTIAN IRADIER","sebastian-iradier","NULL",0
"gvt","GIÁP VĂN THẠCH","giap-van-thach","NULL",0
"dc","ĐOÀN CHUẻN","doan-chuen","NULL",0
"ht","HOÀNG TRỌNG","hoang-trong","NULL",0
"hd","HOÀI ĐỨC","hoai-duc","NULL",0
"dp","ĐÌNH PHƯƠNG","dinh-phuong","NULL",0
"dcbb","DÂN CA BẮC BỘ","dan-ca-bac-bo","NULL",0
"phk","PHẠM HOÀ KHÁNH","pham-hoa-khanh","NULL",0
"pvv","PHÍ VĂN VĨNH","phi-van-vinh","NULL",0
"tlq","TRẦN LÊ QUỲNH","tran-le-quynh","NULL",0
"nncd","NHẠC NGOẠI CHINA DOLLS","nhac-ngoai-china-dolls","NULL",0
"tl","THĂNG LONG","thang-long","NULL",0
"ad","ÁNH DƯƠNG","anh-duong","NULL",0
"xg","XUÂN GIAO","xuan-giao","NULL",0
"pdp","PHÓ ĐỨC PHƯƠNG","pho-duc-phuong","NULL",0
"mk","MINH KỲ","minh-ky","NULL",0
"th","TÂN HUYỀN","tan-huyen","NULL",0
"td","TRỌNG ĐÀI","trong-dai","NULL",0
"th","TRẦN HUÂN","tran-huan","NULL",0
"thb","TRẦN HỮU BÍCH","tran-huu-bich","NULL",0
"nhmt","NHẠC HOA MỸ TUYẾT","nhac-hoa-my-tuyet","NULL",0
"lm","LƯƠNG MINH","luong-minh","NULL",0
"tmp","TRẦN MINH PHI","tran-minh-phi","NULL",0
"ttt","TÔ THANH TÙNG","to-thanh-tung","NULL",0
"dn","ĐỖ NHUẬN","do-nhuan","NULL",0
"nbn","NGUYỄN BÁ NGHIÊM","nguyen-ba-nghiem","NULL",0
"nn","NHẠC NGA","nhac-nga","NULL",0
"et","ENRICO TOSELLI","enrico-toselli","NULL",0
"ndn","NGUYỄN ĐÌNH NGUYÊN","nguyen-dinh-nguyen","NULL",0
"dtdh","ĐAN THỌ, ĐINH HÙNG","dan-tho-dinh-hung","NULL",0
"nvk","NGUYỄN VĂN KHÁNH","nguyen-van-khanh","NULL",0
"ht","HUY TUẤN","huy-tuan","NULL",0
"td","TRIỀU DÂNG","trieu-dang","NULL",0
"hd","HÀ DŨNG","ha-dung","NULL",0
"tql","TRƯƠNG QUANG LỘC","truong-quang-loc","NULL",0
"mvh","MINH VY, H.X.LONG","minh-vy-hxlong","NULL",0
"va","VIỆT ANH","viet-anh","NULL",0
"xa","XUÂN ANH","xuan-anh","NULL",0
"lth","LÊ TRUNG HIẾU","le-trung-hieu","NULL",0
"lhh","LÊ HỰU HÀ","le-huu-ha","NULL",0
"pmc","PHẠM MẠNH CƯƠNG","pham-manh-cuong","NULL",0
"pl","PHAN LONG","phan-long","NULL",0
"hdhy","HOÀNG ĐẠM, HOÀNG YẾN","hoang-dam-hoang-yen","NULL",0
"nhttn","NHẠC HOA THÁI TRÁC NGHIÊN","nhac-hoa-thai-trac-nghien","NULL",0
"hhvs","HOÀNG HOA, VINH SỬ","hoang-hoa-vinh-su","NULL",0
"nd","NGUYỄN DÂN","nguyen-dan","NULL",0
"pn","PHAN NHÂN","phan-nhan","NULL",0
"bt","BÀNH TRUNG","banh-trung","NULL",0
"tts","TÔ THANH SƠN","to-thanh-son","NULL",0
"lmht","LÊ MINH, HẢI THẢO","le-minh-hai-thao","NULL",0
"mkdc","MINH KỲ, DẠ CẦM","minh-ky-da-cam","NULL",0
"dctl","ĐOÀN CHUẻN, TỪ LINH","doan-chuen-tu-linh","NULL",0
"hlnh","HOÀI LINH, NGUYỄN HIỀN","hoai-linh-nguyen-hien","NULL",0
"yv","Y VŨ","y-vu","NULL",0
"gdtc","GIA ĐOÀN, THẢO CHÂU","gia-doan-thao-chau","NULL",0
"cmt","CAO MINH THU","cao-minh-thu","NULL",0
"an","ÂN NHI","an-nhi","NULL",0
"ta","TÂM ANH","tam-anh","NULL",0
"mpl","MẠC PHONG LINH","mac-phong-linh","NULL",0
"mtlmpl","MAI TH. LĨNH, MẠC PH. LINH","mai-th-linh-mac-ph-linh","NULL",0
"lt","LOAN THẢO","loan-thao","NULL",0
"tl","THÙY LINH","thuy-linh","NULL",0
"dpt","ĐÀI PHƯƠNG TRANG","dai-phuong-trang","NULL",0
"dcm","DÂN CA MỸ","dan-ca-my","NULL",0
"qs","QUY SẮC","quy-sac","NULL",0
"tth","TRẦN THIẾT HÙNG","tran-thiet-hung","NULL",0
"ttl","TÔN THẤT LẬP","ton-that-lap","NULL",0
"nhlm","NHẠC HOA LÊ MINH","nhac-hoa-le-minh","NULL",0
"bn","BÌNH NGUYÊN","binh-nguyen","NULL",0
"tt","TOÀN THẮNG","toan-thang","NULL",0
"lvc","LÃ VĂN CƯỜNG","la-van-cuong","NULL",0
"tmc","TRƯƠNG MINH CHÂU","truong-minh-chau","NULL",0
"dmt","ĐỖ MẠNH THƯỜNG","do-manh-thuong","NULL",0
"hg","HOÀNG GIÁC","hoang-giac","NULL",0
"ct","CANH THÂN","canh-than","NULL",0
"vm","VŨ MINH","vu-minh","NULL",0
"vmh","VÕ MẠNH HIỀN","vo-manh-hien","NULL",0
"lkk","LÊ KIM KHÁNH","le-kim-khanh","NULL",0
"tt","TRẦN THẮNG","tran-thang","NULL",0
"hb","HOÀNG BỬU","hoang-buu","NULL",0
"kn","KHUẤT NGUYÊN","khuat-nguyen","NULL",0
"dcnb","DÂN CA NAM BỘ","dan-ca-nam-bo","NULL",0
"lt","LÝ TRỌNG","ly-trong","NULL",0
"mts","MAI THU SƠN","mai-thu-son","NULL",0
"nh","NGÔ HUỲNH","ngo-huynh","NULL",0
"ld","LAM DUY","lam-duy","NULL",0
"hl","HUỲNH LAM","huynh-lam","NULL",0
"ndb","NGUYỄN ĐÌNH BẢNG","nguyen-dinh-bang","NULL",0
"hb","HOA BIỂN","hoa-bien","NULL",0
"dtp","ĐÀNG THẾ PHONG","dang-the-phong","NULL",0
"lbt","LƯU BÁCH THỤ","luu-bach-thu","NULL",0
"mklh","MINH KHANG, LÂM HÙNG","minh-khang-lam-hung","NULL",0
"dg","ĐỒNG GIAO","dong-giao","NULL",0
"nhl","NGUYỄN HOÀNG LINH","nguyen-hoang-linh","NULL",0
"cvb","CAO VIỆT BÁCH","cao-viet-bach","NULL",0
"cl","CẻM LA","cem-la","NULL",0
"dn","ĐINH NHU","dinh-nhu","NULL",0
"dckg","DÂN CA KIÊN GIANG","dan-ca-kien-giang","NULL",0
"cvlvb","CAO VĂN LẦU, V.Đ.S BIỂN","cao-van-lau-vds-bien","NULL",0
"tc","THÀNH CÔNG","thanh-cong","NULL",0
"nnt","NGUYỄN NGỌC THẠCH","nguyen-ngoc-thach","NULL",0
"ck","CHÂU KỲ","chau-ky","NULL",0
"tv","TÙNG VÂN","tung-van","NULL",0
"dtc","ĐYNH TRẦM CA","dynh-tram-ca","NULL",0
"vtn","VĂN THÀNH NHO","van-thanh-nho","NULL",0
"hh","HOÀNG HÀ","hoang-ha","NULL",0
"td","THÚC ĐĂNG","thuc-dang","NULL",0
"vh","VINH HẠNH","vinh-hanh","NULL",0
"vdsb","VŨ ĐỨC SAO BIỂN","vu-duc-sao-bien","NULL",0
"nxt","NGUYỄN XUÂN TÂN","nguyen-xuan-tan","NULL",0
"shn","SVSP HÀ NỘI","svsp-ha-noi","NULL",0
"mt","MINH TÂM","minh-tam","NULL",0
"tsns","THANH SƠN, NGỌC SƠN","thanh-son-ngoc-son","NULL",0
"nnw","NHẠC NGOẠI WHAM","nhac-ngoai-wham","NULL",0
"vdd","VÕ ĐÔNG ĐIỀN","vo-dong-dien","NULL",0
"nhs","NGUYỄN HỒNG SƠN","nguyen-hong-son","NULL",0
"vc","VĂN CHUNG","van-chung","NULL",0
"fg","FRANZ GRUBER","franz-gruber","NULL",0
"abldm","ANH BẰNG, LÊ DINH, M.KỲ","anh-bang-le-dinh-mky","NULL",0
"dcqh","DÂN CA QUAN HỌ","dan-ca-quan-ho","NULL",0
"xn","XUÂN NGHĨA","xuan-nghia","NULL",0
"lah","LÂM ANH HẢI","lam-anh-hai","NULL",0
"dcth","DÂN CA THANH HÓA","dan-ca-thanh-hoa","NULL",0
"hvnt","HỒNG VÂN, NHẬT TUẤN","hong-van-nhat-tuan","NULL",0
"tyhv","THUẬN YẾN, HOÀI VŨ","thuan-yen-hoai-vu","NULL",0
"sn","SONG NGỌC","song-ngoc","NULL",0
"htt","HOÀNG TRỌNG THỦY","hoang-trong-thuy","NULL",0
"htvp","HUY THỤC, VĂN PHƯƠNG","huy-thuc-van-phuong","NULL",0
"ni","NHẠC INDONESIA","nhac-indonesia","NULL",0
"nn","NHẠC NHẬT","nhac-nhat","NULL",0
"ntn","NGUYỄN TÔN NGHIÊM","nguyen-ton-nghiem","NULL",0
"ttt","TRẦM TỬ THIÊNG","tram-tu-thieng","NULL",0
"pdc","PHẠM ĐÌNH CHƯƠNG","pham-dinh-chuong","NULL",0
"nc","NGUYỄN CƯỜNG","nguyen-cuong","NULL",0
"qn","QUỲNH NHƯ","quynh-nhu","NULL",0
"ckac","CHÂU KỲ, ANH CHÂU","chau-ky-anh-chau","NULL",0
"tvb","TRẦN VIẾT BÍNH","tran-viet-binh","NULL",0
"hmn","HỒ MINH NHÂN","ho-minh-nhan","NULL",0
"js","JOHANN STRAUSS","johann-strauss","NULL",0
"qh","QUỐC HƯƠNG","quoc-huong","NULL",0
"bg","BẰNG GIANG","bang-giang","NULL",0
"bt","BẢO THU","bao-thu","NULL",0
"at","ANH THY","anh-thy","NULL",0
"tht","TRẦN HẢI, T.T.HÙNG","tran-hai-tthung","NULL",0
"ddg","ĐỒNG ĐĂNG GIAO","dong-dang-giao","NULL",0
"ac","AN CHUNG","an-chung","NULL",0
"hdxs","HUY DU, XUÂN SÁCH","huy-du-xuan-sach","NULL",0
"lvt","LÊ VĂN THIỆN","le-van-thien","NULL",0
"htt","HOÀNG THI THƠ","hoang-thi-tho","NULL",0
"ntn","NHẠC THIẾU NHI","nhac-thieu-nhi","NULL",0
"nh","NGUYỄN HỮU","nguyen-huu","NULL",0
"tv","TÔ VŨ","to-vu","NULL",0
"lvl","LÊ VĂN LỘC","le-van-loc","NULL",0
"ddcl","ĐỖ DŨNG, CHẾ LANVIÊN","do-dung-che-lanvien","NULL",0
"ml","MỘNG LÂN","mong-lan","NULL",0
"htd","HOÀNG THAO DU","hoang-thao-du","NULL",0
"ltl","LÊ TRẠCH LỰU","le-trach-luu","NULL",0
"ng","NGÂN GIANG","ngan-giang","NULL",0
"hl","HÙNG LÂN","hung-lan","NULL",0
"pts","PHẠM THANH SƠN","pham-thanh-son","NULL",0
"cp","CÔ PHƯỢNG","co-phuong","NULL",0
"tv","TỪ VŨ","tu-vu","NULL",0
"tttvv","TÔ THANH TÙNG, VÂN VI","to-thanh-tung-van-vi","NULL",0
"hms","HUỲNH MINH SIÊNG","huynh-minh-sieng","NULL",0
"vd","VÍ DÀM","vi-dam","NULL",0
"ptnl","PHAN THỊ NGỌC LIÊN","phan-thi-ngoc-lien","NULL",0
"pvh","PHẠM VIỆT HOÀNG","pham-viet-hoang","NULL",0
"hlsn","HOÀI LINH, SONG NGỌC","hoai-linh-song-ngoc","NULL",0
"lhl","LÊ HOÀNG LONG","le-hoang-long","NULL",0
"tb","THẾ BẢO","the-bao","NULL",0
"vdn","VŨ ĐỨC NGHIÊM","vu-duc-nghiem","NULL",0
"lav","LÊ ANH VŨ","le-anh-vu","NULL",0
"tqh","TRƯƠNG QUÝ HẢI","truong-quy-hai","NULL",0
"tstvt","THANH SƠN, TẠ VŨ THY","thanh-son-ta-vu-thy","NULL",0
"hvdhl","HÀ VỊ DƯƠNG, HOÀI LINH","ha-vi-duong-hoai-linh","NULL",0
"hlmc","HẢI LINH, MINH CHÂU","hai-linh-minh-chau","NULL",0
"lmb","LÊ MINH BẰNG","le-minh-bang","NULL",0
"thchd","TR. HỒNG CHÂU, HÙNG DŨNG","tr-hong-chau-hung-dung","NULL",0
"rd","RICARDO DRIGO","ricardo-drigo","NULL",0
"mdt","MIÊN ĐỨC THẮNG","mien-duc-thang","NULL",0
"tnm","TRẦN NGỌC MINH","tran-ngoc-minh","NULL",0
"dctb","DÂN CA TRUNG BỘ","dan-ca-trung-bo","NULL",0
"tl","THẢO LINH","thao-linh","NULL",0
"nad","NHẠC ẤN ĐỘ","nhac-an-do","NULL",0
"lv","LÊ VŨ","le-vu","NULL",0
"nh","NGUYỄN HIỀN","nguyen-hien","NULL",0
"nt","NGUYỄN TIẾN","nguyen-tien","NULL",0
"dcn","DÂN CA NHẬT","dan-ca-nhat","NULL",0
"dmd","ĐỖ MỸ DUNG","do-my-dung","NULL",0
"vvh","VŨ VĂN HÀ","vu-van-ha","NULL",0
"nhnnt","NHẠC HOA NGÔ NGẠN TỔ","nhac-hoa-ngo-ngan-to","NULL",0
"mt","MẠC TUÂN","mac-tuan","NULL",0
"lc","LINH CHÂU","linh-chau","NULL",0
"ct","CUNG TIẾN","cung-tien","NULL",0
"vt","VĂN TRÍ","van-tri","NULL",0
"lt","LÊ THƯƠNG","le-thuong","NULL",0
"lhc","LÊ HOÀNG CHUNG","le-hoang-chung","NULL",0
"std","SÔNG TRÀ, Đ.P.THÀNH","song-tra-dpthanh","NULL",0
"aq","ANH QUÂN","anh-quan","NULL",0
"hd","HOÀNG DƯƠNG","hoang-duong","NULL",0
"nhq","NHẠC HOA Q.P.THÀNH","nhac-hoa-qpthanh","NULL",0
"xk","XUÂN KỲ","xuan-ky","NULL",0
"thx","TRƯƠNG HOÀNG XUÂN","truong-hoang-xuan","NULL",0
"phs","PHAN HỒNG SƠN","phan-hong-son","NULL",0
"sl","SĨ LUÂN","si-luan","NULL",0
"lvb","LUDWIG VAN BEETHOVEN","ludwig-van-beethoven","NULL",0
"nhldh","NHẠC HOA LƯU ĐỨC HÒA","nhac-hoa-luu-duc-hoa","NULL",0
"ld","LAN ĐÀI","lan-dai","NULL",0
"nh","NGUYỄN HẢI","nguyen-hai","NULL",0
"eg","EDWARD GRIEG","edward-grieg","NULL",0
"pn","PHẠM NGUYỄN","pham-nguyen","NULL",0
"t","TA","ta","NULL",0
"lhllh","LÝ HUỲNH LONG, LÊ HÀ","ly-huynh-long-le-ha","NULL",0
"nk","NHẠC KOREA","nhac-korea","NULL",0
"mh","MINH HOÀNG","minh-hoang","NULL",0
"dc","DÂN CA","dan-ca","NULL",0
"nmp","NGUYỄN MINH PHƯƠNG","nguyen-minh-phuong","NULL",0
"tldc","TỪ LINH, ĐOÀN CHUẻN","tu-linh-doan-chuen","NULL",0
"lhl","LÝ HUỲNH LONG","ly-huynh-long","NULL",0
"xn","XUÂN NHI","xuan-nhi","NULL",0
"nd","NGUYỄN DUY","nguyen-duy","NULL",0
"hh","HOÀNG HUẤN","hoang-huan","NULL",0
"cq","CHUNG QUÂN","chung-quan","NULL",0
"dlv","Đ.VIỆT LANG, V.TH.LINH","dviet-lang-vthlinh","NULL",0
"ha","HUỲNH ANH","huynh-anh","NULL",0
"tt","TRẦN TRỊNH","tran-trinh","NULL",0
"thva","THẾ HIỂN, VIỆT ANH","the-hien-viet-anh","NULL",0
"thkk","TUẤN HẢI, KIM KHÁNH","tuan-hai-kim-khanh","NULL",0
"tl","TRỌNG LOAN","trong-loan","NULL",0
"ldh","LÊ ĐỨC HÙNG","le-duc-hung","NULL",0
"nn","NHẬT NGÂN","nhat-ngan","NULL",0
"hhd","HÀ HẢI ĐĂNG","ha-hai-dang","NULL",0
"xp","XUÂN PHƯƠNG","xuan-phuong","NULL",0
"nl","NGUYỄN LONG","nguyen-long","NULL",0
"dc","DZŨNG CHINH","dzung-chinh","NULL",0
"tst","THANH SƠN, TH.LONG","thanh-son-thlong","NULL",0
"tvhl","THANH VŨ, HOÀI LINH","thanh-vu-hoai-linh","NULL",0
"th","TRỊNH HƯNG","trinh-hung","NULL",0
"mk","MINH KHA","minh-kha","NULL",0
"nhb","NHẠC HÁT BỘI","nhac-hat-boi","NULL",0
"mkla","MINH KỲ, LAN ANH","minh-ky-lan-anh","NULL",0
"qh","QUỲNH HỢP","quynh-hop","NULL",0
"tn","TÚ NHI","tu-nhi","NULL",0
"ltl","LƯU TRẦN LÊ","luu-tran-le","NULL",0
"hp","HOÀI PHÚC","hoai-phuc","NULL",0
"nhchm","NHẠC HOA CHÂU HUỆ MẪN","nhac-hoa-chau-hue-man","NULL",0
"nnb","NHẠC NGOẠI BONEY'M","nhac-ngoai-boneym","NULL",0
"nt","NGÂN TRANG","ngan-trang","NULL",0
"nt","NHẠC THÁI","nhac-thai","NULL",0
"nkt","NGUYỄN KHẮC TUẦN","nguyen-khac-tuan","NULL",0
"nh","NHỊ HÀ","nhi-ha","NULL",0
"lxt","LÊ XUÂN THỌ","le-xuan-tho","NULL",0
"lc","LƯU CẦU","luu-cau","NULL",0
"m","MÔ","mo","NULL",0
"rs","ROBERT SCHUMANN","robert-schumann","NULL",0
"jb","JOHANNES BRAHMS","johannes-brahms","NULL",0
"pbd","PHẠM BÁ ĐỨC","pham-ba-duc","NULL",0
"nxp","NGUYỄN XUÂN PHƯƠNG","nguyen-xuan-phuong","NULL",0
"tnb","TRẦN NHẬT BẰNG","tran-nhat-bang","NULL",0
"akma","ANH KHANH, MINH ANH","anh-khanh-minh-anh","NULL",0
"pt","PHAN TRẦN","phan-tran","NULL",0
"ts","TRƯỜNG SA","truong-sa","NULL",0
"pt","PHỐ THU","pho-thu","NULL",0
"vpvk","VĂN PHỤNG, VĂN KHÔI","van-phung-van-khoi","NULL",0
"hm","HỮU MINH","huu-minh","NULL",0
"hd","HÙNG DŨNG","hung-dung","NULL",0
"tt","THẠCH TUYỀN","thach-tuyen","NULL",0
"dctb","DÂN CA TÂY BẮC","dan-ca-tay-bac","NULL",0
"hq","HƯƠNG QUỲNH","huong-quynh","NULL",0
"lmb","LÊ MỘNG BẢO","le-mong-bao","NULL",0
"hnd","HUỲNH NGỌC ĐÔNG","huynh-ngoc-dong","NULL",0
"tts","TRẦN THANH SƠN","tran-thanh-son","NULL",0
"cmk","CAO MINH KHANH","cao-minh-khanh","NULL",0
"vshc","VINH SỬ, HÀN CHÂU","vinh-su-han-chau","NULL",0
"hats","HUỲNH ANH, THANH SƠN","huynh-anh-thanh-son","NULL",0
"tqn","TRẦN QUẢNG NAM","tran-quang-nam","NULL",0
"hwj","HORNER, WILL JENNIN","horner-will-jennin","NULL",0
"dn","DOÃN NHO","doan-nho","NULL",0
"tts","TẠ THANH SƠN","ta-thanh-son","NULL",0
"tvt","TRẦN VĂN THỤ","tran-van-thu","NULL",0
"va","VĨNH AN","vinh-an","NULL",0
"ltn","LÊ TRỌNG NGUYỄN","le-trong-nguyen","NULL",0
"dcal","DÂN CA AI LEN","dan-ca-ai-len","NULL",0
"tqh","TRẦN QUỐC HÙNG","tran-quoc-hung","NULL",0
"pt","PHÚC TRƯỜNG","phuc-truong","NULL",0
"ld","LÊ DINH","le-dinh","NULL",0
"ty","TRẦN Y","tran-y","NULL",0
"lmk","LÊ MINH KHA","le-minh-kha","NULL",0
"ndd","NGUYỄN ĐỨC DUY","nguyen-duc-duy","NULL",0
"nl","NGỌC LÂM","ngoc-lam","NULL",0
"htt","HOÀNG THANH TÂM","hoang-thanh-tam","NULL",0
"nl","NHẬT LOAN","nhat-loan","NULL",0
"nnlt","NHẬT NGÂN, LOAN THẢO","nhat-ngan-loan-thao","NULL",0
"dt","DUY THIÊNG","duy-thieng","NULL",0
"yd","YẾN DUNG","yen-dung","NULL",0
"nh","NGUYỄN HÀ","nguyen-ha","NULL",0
"pun","PHẠM UYÊN NGUYÊN","pham-uyen-nguyen","NULL",0
"nah","NGÔ ANH HUY","ngo-anh-huy","NULL",0
"tb","THANH BÌNH","thanh-binh","NULL",0
"ta","TRẦN ANH","tran-anh","NULL",0
"avt","ANH VIỆT THU","anh-viet-thu","NULL",0
"xlyv","XUÂN LÔI, Y VÂN","xuan-loi-y-van","NULL",0
"luth","LÊ UYÊN, THANH HẢI","le-uyen-thanh-hai","NULL",0
"tld","TIẾN LUÂN, Đ.T.CA","tien-luan-dtca","NULL",0
"ktt","KIM TUẤN, T.Q.TUẤN","kim-tuan-tqtuan","NULL",0
"mp","MẠNH PHÁT","manh-phat","NULL",0
"hh","HOÀNG HOA","hoang-hoa","NULL",0
"mav","MAI ANH VIỆT","mai-anh-viet","NULL",0
"dchq","DÂN CA HÀN QUỐC","dan-ca-han-quoc","NULL",0
"cd","CỬU DŨNG","cuu-dung","NULL",0
"vd","VĂN DUNG","van-dung","NULL",0
"ht","HUỲNH THƠ","huynh-tho","NULL",0
"nhh","NGUYỄN HUY HÙNG","nguyen-huy-hung","NULL",0
"nnt","NGUYỄN NGỌC TÀI","nguyen-ngoc-tai","NULL",0
"th","TÔ HẢI","to-hai","NULL",0
"xh","XUÂN HIẾU","xuan-hieu","NULL",0
"p7","PHẦN 7","phan-7","NULL",0
"p8","PHẦN 8","phan-8","NULL",0
"p9","PHẦN 9","phan-9","NULL",0
"ht","HÀ TRIỀU","ha-trieu","NULL",0
"hn","HIẾU NGHĨA","hieu-nghia","NULL",0
"ht","HUYỀN TRANG","huyen-trang","NULL",0
"mt","MẠNH TRINH","manh-trinh","NULL",0
"tlts","TIẾN LUÂN, THANH SƠN","tien-luan-thanh-son","NULL",0
"pts","PHẠM THƯ SINH","pham-thu-sinh","NULL",0
"nhtl","NHẠC HOA THÀNH LONG","nhac-hoa-thanh-long","NULL",0
"aqht","ANH QUÂN, HUY TUẤN","anh-quan-huy-tuan","NULL",0
"ttnn","TRẦN TRỊNH, NHẬT NGÂN","tran-trinh-nhat-ngan","NULL",0
"gtvs","GIAO TIÊN, VINH SỬ","giao-tien-vinh-su","NULL",0
"vsgt","VINH SỬ, GIAO TIÊN","vinh-su-giao-tien","NULL",0
"lnvlg","LƯ NHẤT VŨ, LÊ GIANG","lu-nhat-vu-le-giang","NULL",0
"lnvtk","LƯ NHẤT VŨ, THIÊN KIỀU","lu-nhat-vu-thien-kieu","NULL",0
"tc","THÁI CƠ","thai-co","NULL",0
"hvd","HUỲNH VĂN DUNG","huynh-van-dung","NULL",0
"bpat","BẢO PHÚC, ANH THOA","bao-phuc-anh-thoa","NULL",0
"dhp","ĐÀNG HỮU PHÚC","dang-huu-phuc","NULL",0
"hnb","HÀN NGỌC BÍCH","han-ngoc-bich","NULL",0
"dtchd","ĐYNH TRẦM CA, HÙNG DŨNG","dynh-tram-ca-hung-dung","NULL",0
